date,site_id,site_name,city,country,capacity_mw,cooling_type,energy_tariff_per_kwh,grid_emission_factor,renewable_energy_percent,building_age_years,sla_target_percent,total_facility_energy_kwh,it_equipment_energy_kwh,cooling_energy_kwh,lighting_energy_kwh,backup_power_kwh,peak_demand_kw,temperature_celsius,humidity_percent,server_count,active_servers,idle_servers,avg_cpu_utilization_percent,storage_utilization_percent,ai_workload_percent,revenue_usd,energy_cost_usd,cooling_cost_usd,maintenance_cost_usd,downtime_minutes,sla_penalty_usd,gross_margin_percent,renewable_kwh,fossil_power_kwh,scope_2_emissions_tco2e,carbon_intensity_kg_per_kwh,pue,non_it_energy_kwh,energy_waste_cost_usd,revenue_leakage_usd,target_pue,risk_level
2024-06-07,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1249104.9,847887.36,270664.46,24407.29,8665.18,68644.5,27.16,68.69,7200,5547,1653,60.73,70.69,62.25,765540.13,112419.44,24359.8,44037.62,0.0,0.0,79.56,524624.06,724480.84,449.18,0.3596,1.473,401217.54,9401.13,9401.13,1.35,Medium
2024-06-07,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,940048.13,488473.22,372794.98,20098.48,0.0,46607.99,35.57,46.65,4100,3024,1076,58.71,84.33,13.97,460832.6,112805.78,44735.4,43649.34,0.0,0.0,66.05,141007.22,799040.91,599.28,0.6375,1.924,451574.92,21949.76,21949.76,1.55,High
2024-06-07,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1182029.43,733720.03,376561.05,21264.87,0.0,62544.0,32.34,60.13,6100,5207,893,69.2,61.53,43.58,623013.05,118202.94,37656.1,48369.88,32.6,42890.9,66.38,413710.3,768319.13,507.09,0.429,1.611,448309.4,11813.54,54704.44,1.45,High
2024-06-07,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,652304.14,361269.62,237481.83,13017.3,0.0,35743.3,29.88,72.24,3300,2496,804,61.48,68.22,34.39,300040.44,61968.89,22560.77,35415.21,0.0,0.0,67.54,182645.16,469658.98,319.37,0.4896,1.806,291034.52,8771.94,8771.94,1.55,Medium
2024-06-08,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1090141.82,574701.98,418564.04,17593.56,10841.14,55706.02,31.31,80.55,5200,2938,2262,40.95,40.0,43.75,485108.89,119915.6,46042.04,44000.93,0.0,0.0,66.21,196225.53,893916.29,643.62,0.5904,1.897,515439.84,21928.91,21928.91,1.55,High
2024-06-08,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1206152.21,821945.39,292707.52,25781.33,7399.5,66241.78,30.03,62.05,7200,6142,1058,70.52,70.57,60.34,721211.43,108553.7,26343.68,66500.36,0.0,0.0,75.73,506583.93,699568.28,433.73,0.3596,1.467,384206.82,8687.33,8687.33,1.35,Medium
2024-06-08,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,772180.3,400156.31,308660.55,12385.21,0.0,39107.63,35.23,69.58,4100,2439,1661,43.97,63.43,20.69,368745.62,92661.64,37039.27,44402.77,0.0,0.0,62.83,115827.04,656353.25,492.26,0.6375,1.93,372023.99,18232.56,18232.56,1.55,High
2024-06-08,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1041703.86,625370.47,316363.23,27386.94,0.0,51449.74,35.3,71.44,6100,4314,1786,60.39,70.35,48.85,560716.23,104170.39,31636.32,59607.1,0.0,0.0,70.79,364596.35,677107.51,446.89,0.429,1.666,416333.39,13491.67,13491.67,1.45,Medium
2024-06-08,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,613699.12,339350.52,232384.54,8519.64,0.0,32051.9,29.0,65.09,3300,2917,383,71.5,86.76,44.31,302408.3,58301.42,22076.53,36175.76,0.0,0.0,68.76,171835.75,441863.36,300.47,0.4896,1.808,274348.59,8332.05,8332.05,1.55,Medium
2024-06-09,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1140002.51,611431.4,446036.83,18404.08,0.0,58670.44,33.48,67.22,5200,3730,1470,57.12,65.49,40.13,507991.26,125400.28,49064.05,39639.17,0.0,0.0,67.51,205200.45,934802.06,673.06,0.5904,1.864,528571.11,21151.22,21151.22,1.55,High
2024-06-09,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1167999.14,789449.75,291608.76,30536.99,0.0,61838.77,32.21,68.87,7200,5858,1342,63.39,68.91,62.16,679201.61,105119.92,26244.79,64258.74,0.0,0.0,75.06,490559.64,677439.5,420.01,0.3596,1.48,378549.39,9201.78,9201.78,1.35,Medium
2024-06-09,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,780424.85,410547.02,320988.9,13904.5,0.0,40053.17,35.01,63.38,4100,2345,1755,40.25,62.79,29.74,391129.62,93650.98,38518.67,48683.45,0.0,0.0,63.61,117063.73,663361.12,497.52,0.6375,1.901,369877.83,17289.24,17289.24,1.55,High
2024-06-09,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1080731.22,676131.55,325715.68,23106.76,0.0,53115.53,33.39,57.53,6100,4867,1233,69.3,67.19,34.51,595175.18,108073.12,32571.57,41252.53,0.0,0.0,74.91,378255.93,702475.3,463.63,0.429,1.598,404599.67,10034.05,10034.05,1.45,Medium
2024-06-09,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,535002.25,303176.22,186408.34,8916.81,0.0,28655.97,29.31,57.22,3300,2115,1185,48.59,65.36,26.61,270457.14,50825.21,17708.79,37170.18,0.0,0.0,67.46,149800.63,385201.62,261.94,0.4896,1.765,231826.03,6182.52,6182.52,1.55,Medium
2024-06-10,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1218287.33,667216.0,480044.36,22067.7,0.0,60947.74,35.78,60.93,5200,3926,1274,58.62,71.1,39.65,561266.74,134011.61,52804.88,56308.59,0.0,0.0,66.09,219291.72,998995.61,719.28,0.5904,1.826,551071.32,20251.28,20251.28,1.55,High
2024-06-10,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1181988.57,807018.39,272308.52,32598.48,0.0,58637.37,27.32,46.27,7200,5232,1968,58.69,61.97,49.0,826845.06,106378.97,24507.77,63336.58,0.0,0.0,79.47,496435.2,685553.37,425.04,0.3596,1.465,374970.18,8326.24,8326.24,1.35,Medium
2024-06-10,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,867204.23,454278.39,338160.7,17031.98,0.0,44261.56,34.58,45.94,4100,2434,1666,44.87,46.95,26.19,440333.34,104064.51,40579.28,43570.01,0.0,0.0,66.47,130080.63,737123.6,552.84,0.6375,1.909,412925.84,19568.73,19568.73,1.55,High
2024-06-10,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1175107.18,723239.9,336752.38,27930.96,0.0,58576.83,31.45,53.66,6100,4325,1775,53.98,69.59,36.61,672254.7,117510.72,33675.24,37587.03,0.0,0.0,76.93,411287.51,763819.67,504.12,0.429,1.625,451867.28,12640.93,12640.93,1.45,Medium
2024-06-10,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,626534.86,342318.47,226353.6,9371.17,9224.35,34113.46,32.54,67.9,3300,2005,1295,49.09,61.8,36.45,306340.31,59520.81,21503.59,33521.16,0.0,0.0,69.63,175429.76,451105.1,306.75,0.4896,1.83,284216.39,9114.42,9114.42,1.55,Medium
2024-06-11,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1171408.11,633897.39,453358.75,18754.86,0.0,65710.02,33.92,45.87,5200,3722,1478,53.65,72.33,40.3,594425.88,128854.89,49869.46,44862.06,0.0,0.0,70.78,210853.46,960554.65,691.6,0.5904,1.848,537510.72,20775.39,20775.39,1.55,High
2024-06-11,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1179972.33,830963.79,252235.08,34522.85,0.0,63371.83,26.17,44.64,7200,5637,1563,66.43,82.65,48.83,760691.4,106197.51,22701.16,48266.73,0.0,0.0,79.69,495588.38,684383.95,424.32,0.3596,1.42,349008.54,5235.41,5235.41,1.35,Medium
2024-06-11,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,920559.7,507700.36,342868.32,16495.55,0.0,44984.31,32.2,43.24,4100,3408,692,71.89,84.85,28.26,421018.99,110467.16,41144.2,34742.55,0.0,0.0,65.51,138083.95,782475.74,586.86,0.6375,1.813,412859.34,16034.9,16034.9,1.55,Medium
2024-06-11,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1169546.73,686748.25,372734.06,29516.1,0.0,57651.51,33.28,61.02,6100,3656,2444,44.52,65.55,26.19,650677.22,116954.67,37273.41,54613.64,0.0,0.0,73.63,409341.36,760205.38,501.74,0.429,1.703,482798.48,17376.18,17376.18,1.45,Medium
2024-06-11,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,627837.97,351581.09,219544.58,11430.08,10381.6,30717.57,28.33,50.58,3300,2542,758,65.34,65.39,30.87,339338.58,59644.61,20856.73,33243.4,0.0,0.0,72.63,175794.63,452043.34,307.39,0.4896,1.786,276256.88,7874.29,7874.29,1.55,Medium
2024-06-12,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1204823.55,671474.5,453465.0,24025.7,0.0,63090.95,30.73,70.66,5200,4449,751,69.66,60.6,37.96,543641.43,132530.59,49881.15,44913.71,0.0,0.0,67.36,216868.24,987955.31,711.33,0.5904,1.794,533349.05,18044.19,18044.19,1.55,High
2024-06-12,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1246230.73,840434.51,291458.24,24717.31,6902.62,64538.81,28.45,56.19,7200,5497,1703,64.93,51.24,51.87,791201.5,112160.77,26231.24,46700.74,0.0,0.0,79.92,523416.91,722813.83,448.14,0.3596,1.483,405796.23,10047.97,10047.97,1.35,Medium
2024-06-12,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,873463.43,448771.15,358423.29,11436.55,0.0,43113.94,36.34,44.87,4100,2621,1479,53.84,68.99,10.0,428521.41,104815.61,43010.8,39856.67,0.0,0.0,66.24,131019.51,742443.92,556.83,0.6375,1.946,424692.28,21344.18,21344.18,1.55,High
2024-06-12,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1063933.11,662993.82,318202.3,21260.05,3478.84,56990.35,32.46,47.89,6100,3689,2411,50.03,50.88,41.1,676355.84,106393.31,31820.23,43002.35,0.0,0.0,77.91,372376.59,691556.52,456.43,0.429,1.605,400939.29,10259.21,10259.21,1.45,Medium
2024-06-12,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,567695.62,316886.06,203669.71,11099.98,0.0,27402.68,27.33,51.9,3300,1518,1782,35.41,68.1,27.8,307942.73,53931.08,19348.62,33209.49,0.0,0.0,71.7,158954.77,408740.85,277.94,0.4896,1.791,250809.56,7269.61,7269.61,1.55,Medium
2024-06-13,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1219320.83,676859.19,465734.13,18942.22,0.0,62368.71,33.87,71.2,5200,4129,1071,65.3,57.99,27.88,554649.91,134125.29,51230.75,53140.47,29.3,31139.88,60.62,219477.75,999843.08,719.89,0.5904,1.801,542461.63,18720.8,49860.68,1.55,High
2024-06-13,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1260788.68,841332.34,284230.02,27008.06,9065.12,62451.12,29.48,68.92,7200,4995,2205,54.57,70.69,56.21,835877.93,113470.98,25580.7,46515.12,29.5,26807.63,77.65,529531.24,731257.43,453.38,0.3596,1.499,419456.34,11249.1,38056.73,1.35,Medium
2024-06-13,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,942721.35,472426.77,392567.31,16520.27,0.0,51096.21,36.45,66.97,4100,2975,1125,57.56,66.03,31.21,449211.02,113126.56,47108.08,40061.47,0.0,0.0,65.9,141408.2,801313.15,600.98,0.6375,1.995,470294.58,25255.18,25255.18,1.55,High
2024-06-13,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1158603.87,698780.11,380081.61,21766.95,0.0,63185.46,35.37,64.37,6100,4009,2091,51.55,53.98,38.28,628762.55,115860.39,38008.16,58040.19,0.0,0.0,72.34,405511.36,753092.52,497.04,0.429,1.658,459823.76,14537.27,14537.27,1.45,Medium
2024-06-13,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,637340.25,346147.71,250438.39,11240.56,0.0,32788.2,32.15,60.14,3300,2355,945,58.25,78.98,29.76,309969.99,60547.32,23791.65,34607.99,0.0,0.0,69.3,178455.27,458884.98,312.04,0.4896,1.841,291192.54,9577.07,9577.07,1.55,Medium
2024-06-14,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1206221.7,659250.2,449219.54,20312.83,9425.14,67468.89,32.99,83.3,5200,3873,1327,61.46,67.55,27.54,551885.4,132684.39,49414.15,46088.22,42.3,41716.53,60.05,217119.91,989101.8,712.15,0.5904,1.83,546971.5,20282.23,61998.76,1.55,High
2024-06-14,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1226331.91,821921.77,276738.43,31053.54,0.0,68596.0,30.54,50.98,7200,5038,2162,55.09,62.61,53.34,769875.49,110369.87,24906.46,54369.41,0.0,0.0,78.6,515059.4,711272.51,440.99,0.3596,1.492,404410.15,10506.38,10506.38,1.35,Medium
2024-06-14,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,857816.58,469439.67,321739.59,17367.91,0.0,45189.75,32.3,51.75,4100,2655,1445,53.63,70.92,43.53,425346.86,102937.99,38608.75,47308.19,0.0,0.0,64.68,128672.49,729144.09,546.86,0.6375,1.827,388376.9,15622.21,15622.21,1.55,Medium
2024-06-14,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1233218.34,741566.8,393995.93,27614.1,0.0,69789.81,32.22,67.97,6100,4941,1159,63.95,75.83,29.47,679765.43,123321.83,39399.59,60219.65,0.0,0.0,73.0,431626.42,801591.92,529.05,0.429,1.663,491651.54,15794.65,15794.65,1.45,Medium
2024-06-14,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,666114.18,372838.62,239844.29,11815.92,7172.79,34971.35,28.56,60.72,3300,2436,864,63.63,63.75,31.84,329895.28,63280.85,22785.21,37278.18,99.0,125464.18,31.49,186511.97,479602.21,326.13,0.4896,1.787,293275.57,8380.36,133844.54,1.55,High
2024-06-15,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1116003.81,588134.21,434674.75,18770.8,3148.14,54167.65,34.94,49.93,5200,3734,1466,54.49,77.04,48.93,505217.03,122760.42,47814.22,53503.69,0.0,0.0,65.11,200880.69,915123.12,658.89,0.5904,1.898,527869.6,22483.54,22483.54,1.55,High
2024-06-15,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1078490.31,732859.07,238769.6,20822.0,10503.6,57358.27,28.03,59.52,7200,4121,3079,42.55,69.44,61.95,676059.46,97064.13,21489.26,50441.23,0.0,0.0,78.18,452965.93,625524.38,387.83,0.3596,1.472,345631.24,8021.75,8021.75,1.35,Low
2024-06-15,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,745067.98,393565.67,293828.95,10006.44,0.0,38495.82,34.85,60.72,4100,2158,1942,41.61,46.16,31.68,405867.8,89408.16,35259.47,40366.23,0.0,0.0,68.03,111760.2,633307.78,474.98,0.6375,1.893,351502.31,16204.94,16204.94,1.55,High
2024-06-15,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1082206.39,661215.85,341151.2,21308.63,0.0,55513.57,30.9,40.67,6100,5612,488,80.92,58.9,38.9,632621.82,108220.64,34115.12,59006.37,0.0,0.0,73.57,378772.24,703434.15,464.27,0.429,1.637,420990.53,12344.34,12344.34,1.45,Medium
2024-06-15,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,567870.24,311067.4,211078.43,10795.72,0.0,30297.0,31.01,54.39,3300,2437,863,60.43,57.84,30.59,270363.04,53947.67,20052.45,35954.94,0.0,0.0,66.75,159003.67,408866.58,278.03,0.4896,1.826,256802.84,8143.0,8143.0,1.55,Medium
2024-06-16,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1129672.26,607237.49,413475.37,25659.84,8761.59,55479.33,33.28,57.77,5200,4322,878,66.88,41.87,41.59,510520.26,124263.95,45482.29,50640.65,44.2,58250.22,54.33,203341.01,926331.25,666.96,0.5904,1.86,522434.76,20729.96,78980.17,1.55,High
2024-06-16,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1085325.1,770328.04,242739.51,22058.78,0.0,57540.72,27.24,62.61,7200,5131,2069,58.32,54.03,52.03,723909.5,97679.26,21846.56,63111.96,0.0,0.0,77.79,455836.54,629488.56,390.28,0.3596,1.409,314997.06,4084.4,4084.4,1.35,Low
2024-06-16,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,782294.66,409320.63,309801.32,15147.41,0.0,38098.65,33.77,59.36,4100,2319,1781,44.21,78.02,21.62,396011.09,93875.36,37176.16,49746.83,0.0,0.0,63.73,117344.2,664950.46,498.71,0.6375,1.911,372974.03,17741.72,17741.72,1.55,High
2024-06-16,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1051832.28,628151.43,323250.95,27679.98,0.0,53110.11,30.96,55.64,6100,4266,1834,53.77,75.88,25.87,623446.74,105183.23,32325.1,48817.96,0.0,0.0,75.3,368141.3,683690.98,451.24,0.429,1.674,423680.85,14101.27,14101.27,1.45,Medium
2024-06-16,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,579887.25,324993.76,217573.61,14444.95,0.0,29356.68,29.36,49.02,3300,2743,557,69.95,66.36,38.79,294631.11,55089.29,20669.49,33706.78,0.0,0.0,69.86,162368.43,417518.82,283.91,0.4896,1.784,254893.49,7233.96,7233.96,1.55,Medium
2024-06-17,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1406657.43,737696.83,548413.15,30658.88,0.0,79484.09,32.53,56.31,5200,4784,416,82.39,79.08,32.74,576602.35,154732.32,60325.45,44584.01,0.0,0.0,65.43,253198.34,1153459.09,830.49,0.5904,1.907,668960.59,28955.01,28955.01,1.55,High
2024-06-17,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1230480.48,852873.34,265846.25,30713.91,0.0,68903.16,28.07,60.17,7200,5164,2036,60.55,55.75,46.02,827344.87,110743.24,23926.16,63989.75,0.0,0.0,78.88,516801.8,713678.68,442.48,0.3596,1.443,377607.14,7119.13,7119.13,1.35,Medium
2024-06-17,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,942176.5,486322.83,399931.56,16035.72,0.0,52151.45,37.16,46.5,4100,2570,1530,50.01,71.04,34.44,419583.64,113061.18,47991.79,53601.86,0.0,0.0,60.28,141326.48,800850.03,600.64,0.6375,1.937,455853.68,22605.13,22605.13,1.55,High
2024-06-17,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1137561.09,708531.41,345480.57,31861.86,0.0,59523.78,31.48,58.01,6100,4066,2034,51.86,57.6,31.65,704039.1,113756.11,34548.06,56830.2,0.0,0.0,75.77,398146.38,739414.71,488.01,0.429,1.606,429029.67,11019.05,11019.05,1.45,Medium
2024-06-17,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,687608.74,370994.91,260797.13,11659.57,9076.06,34126.56,31.24,59.52,3300,2599,701,63.87,65.63,40.96,332844.09,65322.83,24775.73,31684.59,0.0,0.0,70.85,192530.45,495078.3,336.65,0.4896,1.853,316613.84,10693.83,10693.83,1.55,High
2024-06-18,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1249752.33,681235.48,476485.57,26763.23,0.0,68227.26,35.39,63.49,5200,4356,844,70.23,68.11,38.37,579288.19,137472.76,52413.41,38485.81,0.0,0.0,69.63,224955.42,1024796.91,737.85,0.5904,1.835,568516.85,21322.11,21322.11,1.55,High
2024-06-18,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1222402.9,829893.5,288017.68,33512.98,5876.87,65789.36,29.86,46.36,7200,4662,2538,51.68,72.09,47.6,747172.51,110016.26,25921.59,48791.78,0.0,0.0,78.75,513409.22,708993.68,439.58,0.3596,1.473,392509.4,9184.2,9184.2,1.35,Medium
2024-06-18,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,933368.36,486396.83,367360.24,16704.74,0.0,51662.12,35.23,73.56,4100,2321,1779,45.0,83.19,45.71,414054.53,112004.2,44083.23,39262.7,0.0,0.0,63.47,140005.25,793363.1,595.02,0.6375,1.919,446971.53,21534.39,21534.39,1.55,High
2024-06-18,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1194770.86,737677.29,375770.47,20231.01,3131.86,60351.51,34.19,68.83,6100,5200,900,69.89,74.1,32.72,645479.42,119477.09,37577.05,62996.46,0.0,0.0,71.73,418169.8,776601.06,512.56,0.429,1.62,457093.57,12513.88,12513.88,1.45,Medium
2024-06-18,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,587758.14,319008.17,233630.4,9484.16,0.0,30212.13,32.47,68.36,3300,1485,1815,31.75,65.44,38.21,321693.72,55837.02,22194.89,42652.68,0.0,0.0,69.38,164572.28,423185.86,287.77,0.4896,1.842,268749.97,8863.07,8863.07,1.55,Medium
2024-06-19,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1258490.48,698534.98,484512.01,18893.11,0.0,62192.51,29.94,60.13,5200,4326,874,68.08,80.76,45.5,568346.13,138433.95,53296.32,51421.89,0.0,0.0,66.6,226528.29,1031962.2,743.01,0.5904,1.802,559955.5,19333.74,19333.74,1.55,High
2024-06-19,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1345730.5,915384.57,311900.26,26129.04,0.0,68468.47,27.28,59.07,7200,6134,1066,70.89,50.73,62.39,826058.55,121115.74,28071.02,63521.38,0.0,0.0,77.65,565206.81,780523.69,483.92,0.3596,1.47,430345.93,9896.52,9896.52,1.35,Medium
2024-06-19,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,960205.55,511960.88,372741.96,22017.52,0.0,49077.23,32.46,54.06,4100,3284,816,69.17,63.83,17.0,440391.71,115224.67,44729.03,46339.57,59.7,57039.81,50.36,144030.83,816174.72,612.13,0.6375,1.876,448244.67,19999.94,77039.75,1.55,High
2024-06-19,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1183146.88,716216.39,350065.09,32070.36,0.0,62587.52,32.01,55.23,6100,5408,692,73.39,66.33,36.16,708242.1,118314.69,35006.51,54967.79,0.0,0.0,75.53,414101.41,769045.47,507.57,0.429,1.652,466930.49,14463.31,14463.31,1.45,Medium
2024-06-19,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,655418.16,364774.24,240632.28,13667.63,0.0,36871.32,32.43,71.92,3300,2435,865,56.16,56.59,45.16,344126.35,62264.73,22860.07,42335.15,0.0,0.0,69.6,183517.08,471901.07,320.89,0.4896,1.797,290643.92,8551.72,8551.72,1.55,Medium
2024-06-20,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1248341.04,678525.46,461800.49,30113.85,5034.17,63505.26,33.15,59.42,5200,4095,1105,63.0,58.96,26.6,533455.33,137317.51,50798.05,53540.59,0.0,0.0,64.22,224701.39,1023639.65,737.02,0.5904,1.84,569815.58,21628.92,21628.92,1.55,High
2024-06-20,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1205368.63,835603.68,262178.85,35850.67,0.0,63444.92,27.78,61.74,7200,5822,1378,63.56,63.73,39.92,773447.19,108483.18,23596.1,68642.64,0.0,0.0,77.1,506254.83,699113.81,433.45,0.3596,1.443,369764.95,6957.33,6957.33,1.35,Medium
2024-06-20,DC003,Delhi Enterprise DC,Delhi,India,35,Air Cooling,0.12,0.75,15,12,99.9,928089.17,489168.76,360209.94,17531.58,0.0,48578.47,33.11,70.17,4100,2842,1258,55.64,53.96,37.2,445932.85,111370.7,43225.19,47744.14,0.0,0.0,64.32,139213.38,788875.79,591.66,0.6375,1.897,438920.41,20385.31,20385.31,1.55,High
2024-06-20,DC004,Hyderabad Cloud DC,Hyderabad,India,50,Hybrid Cooling,0.1,0.66,35,6,99.95,1113206.92,683788.74,335476.27,22136.72,0.0,60700.81,28.94,58.64,6100,3761,2339,46.21,79.93,34.48,620420.37,111320.69,33547.63,46633.06,0.0,0.0,74.54,389622.42,723584.5,477.57,0.429,1.628,429418.18,12171.32,12171.32,1.45,Medium
2024-06-20,DC005,Pune Backup DC,Pune,India,30,Air Cooling,0.095,0.68,28,8,99.8,656637.03,370586.5,238897.05,10617.72,0.0,32590.61,30.95,59.18,3300,2584,716,62.35,63.7,27.71,324365.92,62380.52,22695.22,33666.98,0.0,0.0,70.39,183858.37,472778.66,321.49,0.4896,1.772,286050.54,7811.66,7811.66,1.55,Medium
2024-06-21,DC001,Mumbai Core DC,Mumbai,India,45,Air Cooling,0.11,0.72,18,9,99.9,1224264.54,628202.25,490843.44,27311.36,0.0,61455.68,35.44,71.15,5200,3465,1735,53.52,79.06,26.37,566783.92,134669.1,53992.78,45496.82,0.0,0.0,68.21,220367.62,1003896.92,722.81,0.5904,1.949,596062.28,27560.61,27560.61,1.55,High
2024-06-21,DC002,Bengaluru AI Hub,Bengaluru,India,60,Liquid Cooling,0.09,0.62,42,4,99.95,1262615.2,851766.47,293863.14,25070.08,5418.26,69136.25,27.26,63.7,7200,6287,913,69.57,63.97,51.93,802171.01,113635.37,26447.68,70384.72,0.0,0.0,77.06,530298.39,732316.82,454.04,0.3596,1.482,410848.73,10145.74,10145.74,1.35,Medium
